City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Rain Inches (last 3hrs),Snow Inches (last 3 hrs)
260,Shetpe,KZ,11/9/2019 16:10,44.14,52.16,52.9,41,3,6.42,clear sky,0,0
261,Pereira Barreto,BR,11/9/2019 16:10,-20.64,-51.11,89.04,50,93,4.25,overcast clouds,0,0
262,Taoudenni,ML,11/9/2019 16:10,22.68,-3.98,89.26,11,49,12.59,scattered clouds,0,0
263,Redmond,US,11/9/2019 16:08,47.67,-122.12,50,93,90,8.05,light rain,0,0
264,Kahului,US,11/9/2019 16:09,20.89,-156.47,71.6,78,1,3.96,clear sky,0,0
265,Cherskiy,RU,11/9/2019 16:10,68.75,161.3,1.87,84,76,4.43,broken clouds,0,0
266,Deputatskiy,RU,11/9/2019 16:10,69.3,139.9,-17.29,98,10,0.89,clear sky,0,0
267,Vermilion,CA,11/9/2019 16:10,53.35,-110.85,12.2,85,90,13.87,light snow,0,0
268,Oriximina,BR,11/9/2019 16:10,-1.77,-55.87,85.69,61,100,2.8,overcast clouds,0,0
269,Qingdao,CN,11/9/2019 16:10,36.09,120.35,55.4,82,100,6.71,mist,0,0
270,Luderitz,NA,11/9/2019 16:10,-26.65,15.16,71.6,56,81,17.22,broken clouds,0,0
271,Kodiak,US,11/9/2019 16:09,39.95,-94.76,48.99,49,1,9.17,clear sky,0,0
272,San Patricio,PY,11/9/2019 16:10,-26.98,-56.83,97.57,43,0,1.5,clear sky,0,0
273,Sabha,LY,11/9/2019 16:10,27.03,14.43,82.96,23,100,6.13,light rain,0.13,0
274,Aklavik,CA,11/9/2019 16:10,68.22,-135.01,3.2,77,5,12.75,clear sky,0,0
275,Mandera,ET,11/9/2019 16:10,3.94,41.86,88,13,100,1.99,overcast clouds,0,0
276,Barra Do Garcas,BR,11/9/2019 16:08,-15.89,-52.26,93.2,49,20,2.24,few clouds,0,0
277,Sibolga,ID,11/9/2019 16:10,1.74,98.78,73.74,94,100,0.96,overcast clouds,0,0
278,Waipawa,NZ,11/9/2019 16:10,-39.94,176.59,50,87,6,7.02,clear sky,0,0
279,San Francisco,CO,11/9/2019 16:09,1.17,-76.88,54.95,98,100,3.13,light rain,1.06,0
280,Manzil Salim,TN,11/9/2019 16:10,35.86,8.48,55.4,37,40,18.34,scattered clouds,0,0
281,Lorengau,PG,11/9/2019 16:10,-2.02,147.27,82.13,80,100,10.18,moderate rain,5.88,0
282,Tromso,NO,11/9/2019 16:10,69.65,18.96,12.2,85,20,2.24,fog,0,0
283,Manavgat,TR,11/9/2019 16:10,36.79,31.44,69.8,68,0,2.24,clear sky,0,0
284,Frederico Westphalen,BR,11/9/2019 16:10,-27.36,-53.4,81.66,74,20,4.54,light rain,2.69,0
285,Fairbanks,US,11/9/2019 16:09,64.84,-147.72,12,69,1,3.98,haze,0,0
286,Weiser,US,11/9/2019 16:10,44.25,-116.97,35.01,74,1,3.36,clear sky,0,0
287,Barkhan,PK,11/9/2019 16:10,29.9,69.52,58.66,33,0,3.69,clear sky,0,0
288,Concordia,AR,11/9/2019 16:10,-31.4,-58.02,77,69,90,12.75,overcast clouds,0,0
289,Belyy Yar,RU,11/9/2019 16:10,53.6,91.39,19.4,67,40,11.18,scattered clouds,0,0
290,Immokalee,US,11/9/2019 16:10,26.42,-81.42,73.4,88,75,12.75,moderate rain,0,0
291,Atikokan,CA,11/9/2019 16:10,48.76,-91.62,22.95,87,100,3.29,light snow,0,0.19
292,Watsa,CD,11/9/2019 16:10,3.04,29.53,74.62,94,66,1.19,moderate rain,3.88,0
293,Lakkion,GR,11/9/2019 16:10,37.13,26.85,71.6,78,20,2.44,few clouds,0,0
294,Tiksi,RU,11/9/2019 16:10,71.64,128.87,-12.11,96,70,4.18,broken clouds,0,0
295,Sorrento,AU,11/9/2019 16:10,-31.82,115.75,69.8,64,75,11.41,broken clouds,0,0
296,Bullhead City,US,11/9/2019 16:08,35.15,-114.57,70,13,1,6.06,clear sky,0,0
297,Pori,FI,11/9/2019 16:10,61.49,21.79,39.2,100,90,5.82,light intensity shower rain,0,0
298,Vardo,US,11/9/2019 16:10,39.62,-77.74,39.99,47,1,11.41,clear sky,0,0
299,Araouane,ML,11/9/2019 16:10,18.9,-3.53,93.65,10,84,13.2,broken clouds,0,0
300,Bathsheba,BB,11/9/2019 16:10,13.22,-59.52,80.6,69,40,25.28,shower rain,0,0
301,Nexo,DK,11/9/2019 16:10,55.06,15.13,48.2,100,100,2.24,moderate rain,0,0
302,Mecca,SA,11/9/2019 16:10,21.43,39.83,83.91,48,0,8.23,clear sky,0,0
303,Cidreira,BR,11/9/2019 16:10,-30.17,-50.22,70.86,86,2,20.31,clear sky,0,0
304,Vilhena,BR,11/9/2019 16:10,-12.74,-60.15,69.46,98,100,3.85,moderate rain,6.5,0
305,Vuktyl,RU,11/9/2019 16:10,63.86,57.31,8.62,95,99,5.06,overcast clouds,0,0
306,Marfino,RU,11/9/2019 16:10,56.07,37.56,39.2,100,90,15.66,light intensity drizzle,0,0
307,Dawlatabad,AF,11/9/2019 16:10,36.41,64.91,52.68,35,0,3.67,clear sky,0,0
308,Casablanca,MA,11/9/2019 16:08,33.6,-7.62,64.4,45,55,13.87,broken clouds,0,0
309,Meulaboh,ID,11/9/2019 16:10,4.14,96.13,83.48,67,100,2.91,overcast clouds,0,0
310,Harper,US,11/9/2019 16:10,30.3,-99.24,57.99,76,1,3.09,clear sky,0,0
311,Horasan,TR,11/9/2019 16:10,40.04,42.16,44.29,28,0,0.92,clear sky,0,0
312,Lagoa,PT,11/9/2019 16:10,37.14,-8.45,69.01,72,20,13.87,few clouds,0,0
313,Mareeba,AU,11/9/2019 16:10,-16.99,145.42,68,88,22,1.12,few clouds,0,0
314,Teguise,ES,11/9/2019 16:10,29.06,-13.56,73.4,49,40,26.4,scattered clouds,0,0
315,Bauchi,NG,11/9/2019 16:10,10.31,9.85,94.37,20,46,7.96,scattered clouds,0,0
316,Canoinhas,BR,11/9/2019 16:10,-26.18,-50.4,74.03,80,97,3.04,light rain,1.75,0
317,Talaya,RU,11/9/2019 16:10,55.79,84.89,6.8,92,40,4.47,light shower snow,0,0
318,Gallup,US,11/9/2019 16:10,35.53,-108.74,24.8,68,1,4.16,clear sky,0,0
319,San Juan,AR,11/9/2019 16:10,-31.54,-68.53,81.48,37,0,12.48,clear sky,0,0
320,Guerrero Negro,MX,11/9/2019 16:10,27.97,-114.04,69.94,58,100,3.4,overcast clouds,0,0
321,Sayyan,YE,11/9/2019 16:10,15.17,44.32,63.41,24,0,13.85,clear sky,0,0
322,Tacoronte,ES,11/9/2019 16:10,28.48,-16.41,73.4,77,75,11.41,broken clouds,0,0
323,Praia,BR,11/9/2019 16:10,-20.25,-43.81,89.6,43,40,5.82,scattered clouds,0,0
324,Rawson,AR,11/9/2019 16:10,-43.3,-65.11,54.63,66,0,12.55,clear sky,0,0
325,Caravelas,BR,11/9/2019 16:10,-17.73,-39.27,88.84,45,2,11.27,clear sky,0,0
326,Carinhanha,BR,11/9/2019 16:10,-14.3,-43.77,99.73,21,10,5.06,clear sky,0,0
327,Chuy,UY,11/9/2019 16:10,-33.69,-53.46,71.31,73,73,12.24,broken clouds,0,0
328,Zahir Pir,PK,11/9/2019 16:10,28.81,70.52,71.56,25,0,7.56,clear sky,0,0
329,Sumbe,AO,11/9/2019 16:10,-11.2,13.84,85.46,66,33,9.04,light rain,1.75,0
330,Okhotsk,RU,11/9/2019 16:10,59.36,143.24,8.04,71,67,19.19,broken clouds,0,0
331,Nelson Bay,AU,11/9/2019 16:10,-32.72,152.14,59,58,22,10.29,few clouds,0,0
332,Ishigaki,JP,11/9/2019 16:10,24.34,124.16,70.29,70,38,20.22,scattered clouds,0,0
333,Longyearbyen,NO,11/9/2019 16:10,78.22,15.63,26.6,73,90,12.75,light snow,0,0
334,Port Blair,IN,11/9/2019 16:10,11.67,92.75,82.38,73,10,2.44,clear sky,0,0
335,Pisco,PE,11/9/2019 16:10,-13.71,-76.2,71.6,30,55,10.29,broken clouds,0,0
336,Honningsvag,NO,11/9/2019 16:10,70.98,25.97,28.27,71,0,8.43,clear sky,0,0
337,Los Llanos De Aridane,ES,11/9/2019 16:10,28.66,-17.92,73.4,56,75,18.34,broken clouds,0,0
338,Yumen,CN,11/9/2019 16:10,40.29,97.04,34.9,38,0,12.66,clear sky,0,0
339,Berlevag,NO,11/9/2019 16:10,70.86,29.09,29.98,73,81,6.15,broken clouds,0,0
340,Levelland,US,11/9/2019 16:10,33.59,-102.38,50,87,1,10.29,mist,0,0
341,Nabire,ID,11/9/2019 16:10,-3.36,135.5,73.06,95,100,2.01,overcast clouds,0,0
342,Esso,RU,11/9/2019 16:10,55.93,158.7,7.45,98,100,4.76,overcast clouds,0,0
343,Sao Filipe,CV,11/9/2019 16:10,14.9,-24.5,74.89,80,42,19.95,scattered clouds,0,0
344,Gornopravdinsk,RU,11/9/2019 16:10,60.06,69.92,11.32,85,100,3.83,overcast clouds,0,0
345,Kudahuvadhoo,MV,11/9/2019 16:10,2.67,72.89,83.25,76,97,11.32,overcast clouds,0,0
346,Brae,GB,11/9/2019 16:10,60.4,-1.35,41,63,75,9.17,light rain,0.13,0
347,Necochea,AR,11/9/2019 16:10,-38.55,-58.74,60.01,63,0,10,clear sky,0,0
348,Hobyo,SO,11/9/2019 16:10,5.35,48.53,81.36,73,4,14.2,clear sky,0,0
349,Inhambane,MZ,11/9/2019 16:10,-23.87,35.38,77,78,75,4.7,broken clouds,0,0
350,Carmen,PH,11/9/2019 16:10,7.36,125.71,75.2,100,75,8.05,broken clouds,0,0
351,Diu,IN,11/9/2019 16:10,20.71,70.98,81.45,81,0,9.98,clear sky,0,0
352,Naron,ES,11/9/2019 16:10,43.52,-8.15,59,76,40,14.99,scattered clouds,0,0
353,Batamshinskiy,KZ,11/9/2019 16:10,50.56,58.27,26.6,92,90,11.18,overcast clouds,0,0
354,Fukue,JP,11/9/2019 16:10,35.03,136.69,60.8,67,20,23.04,few clouds,0,0
355,Dillon,US,11/9/2019 16:10,45.22,-112.64,42.8,38,1,13.87,clear sky,0,0
356,Biak,ID,11/9/2019 16:10,-0.91,122.88,82.6,71,34,2.89,scattered clouds,0,0
357,Tevriz,RU,11/9/2019 16:10,57.51,72.4,14.63,71,0,2.57,clear sky,0,0
358,Idah,NG,11/9/2019 16:10,7.11,6.73,92.07,52,74,3.04,broken clouds,0,0
359,Sao Paulo Do Potengi,BR,11/9/2019 16:10,-5.89,-35.76,87.8,48,40,16.11,scattered clouds,0,0
360,Solnechnyy,RU,11/9/2019 16:10,50.72,136.64,11.48,68,0,2.93,clear sky,0,0
361,Inta,RU,11/9/2019 16:10,66.04,60.13,9.86,93,93,12.15,light snow,0,0.19
362,Paragominas,BR,11/9/2019 16:10,-3,-47.35,94.44,40,66,5.57,broken clouds,0,0
363,Paso De Los Toros,UY,11/9/2019 16:10,-32.81,-56.52,73.51,70,99,9.42,overcast clouds,0,0
364,Guaruja,BR,11/9/2019 16:10,-23.99,-46.26,80.01,94,90,8.05,mist,0,0
365,Sar-E Pul,AF,11/9/2019 16:10,36.22,65.93,42.08,55,0,1.63,clear sky,0,0
366,Northport,US,11/9/2019 16:06,33.23,-87.58,52,48,1,3.36,clear sky,0,0
367,Chizhou,CN,11/9/2019 16:10,30.67,117.49,52.23,62,32,2.73,scattered clouds,0,0
368,Blagoyevo,RU,11/9/2019 16:10,63.37,47.92,12.06,91,87,3.11,overcast clouds,0,0
369,Shenzhen,CN,11/9/2019 16:10,22.54,114.05,73.4,68,6,10.29,clear sky,0,0
370,Matagami,NG,11/9/2019 16:10,9.67,8.4,80.6,42,20,12.75,few clouds,0,0
371,Chapais,CA,11/9/2019 16:10,49.78,-74.86,12.2,78,90,4.7,light snow,0,0
372,Boa Vista,BR,11/9/2019 16:10,2.82,-60.67,91.4,46,40,11.41,scattered clouds,0,0
373,Manggar,ID,11/9/2019 16:10,-2.88,108.27,84.51,70,0,5.19,clear sky,0,0
374,Karaton,ID,11/9/2019 16:10,-6.34,106.1,78.8,65,20,4.7,few clouds,0,0
375,Bahia Blanca,AR,11/9/2019 16:10,-38.72,-62.27,72.37,30,0,7.74,clear sky,0,0
376,Chicama,PE,11/9/2019 16:10,-7.84,-79.15,66.2,77,40,10.29,haze,0,0
377,Sheopur,IN,11/9/2019 16:10,25.67,76.7,75.76,45,0,4.38,clear sky,0,0
378,Saint-Joseph,FR,11/9/2019 16:10,43.56,6.97,59,71,75,2.24,broken clouds,0,0
379,Weligama,LK,11/9/2019 16:10,5.97,80.42,76.89,91,85,2.66,light rain,0.25,0
380,Koryukivka,UA,11/9/2019 16:10,51.77,32.25,49.59,92,95,11.61,overcast clouds,0,0
381,Kutum,SD,11/9/2019 16:10,14.2,24.66,82.58,12,15,12.86,few clouds,0,0
382,Sola,TZ,11/9/2019 16:10,-3.17,33.8,82.74,39,69,5.77,light rain,0.19,0
383,Huron,US,11/9/2019 16:10,44.36,-98.21,42.8,75,20,3.44,few clouds,0,0
384,Garut,ID,11/9/2019 16:10,-7.22,107.9,69.31,80,0,3.24,clear sky,0,0
385,Ipixuna,BR,11/9/2019 16:10,-1.76,-48.8,86,70,75,6.93,broken clouds,0,0
386,Diffa,NE,11/9/2019 16:10,13.32,12.61,97.41,10,2,13.47,clear sky,0,0
387,Birao,CF,11/9/2019 16:10,10.3,22.78,90.25,21,20,8.68,few clouds,0,0
388,Nouadhibou,MR,11/9/2019 16:10,20.93,-17.03,84.2,30,100,19.46,overcast clouds,0,0
389,Pop,UZ,11/9/2019 16:10,40.87,71.1,44.6,44,0,6.93,mist,0,0
390,Valadares,BR,11/9/2019 16:10,-25.53,-48.5,75.2,73,75,11.41,broken clouds,0,0
391,Namtsy,RU,11/9/2019 16:10,62.72,129.66,-23.81,74,0,4.47,clear sky,0,0
392,Kingman,US,11/9/2019 16:10,35.19,-114.05,70,17,1,4.7,clear sky,0,0
393,Alice Springs,AU,11/9/2019 16:10,-23.7,133.88,57.2,24,0,6.93,clear sky,0,0
394,Nanortalik,GL,11/9/2019 16:10,60.14,-45.24,36.37,72,100,26.66,overcast clouds,0,0
395,Altay,CN,11/9/2019 16:10,47.83,88.13,20.57,85,100,4.27,light snow,0,0.25
396,Buturlinovka,RU,11/9/2019 16:10,50.83,40.59,43.09,70,31,9.95,scattered clouds,0,0
397,Lepaterique,HN,11/9/2019 16:10,14.07,-87.47,71.6,73,75,16.11,broken clouds,0,0
398,Taber,CA,11/9/2019 16:10,49.79,-112.14,35.01,93,90,17.22,mist,0,0
399,Shimoda,JP,11/9/2019 16:10,34.7,138.93,52,82,97,1.99,light rain,0.13,0
400,Sinnamary,GF,11/9/2019 16:10,5.38,-52.96,82.83,79,17,13.53,few clouds,0,0
401,Tessalit,ML,11/9/2019 16:10,20.2,1.01,95.4,11,100,10.89,overcast clouds,0,0
402,Shakiso,ET,11/9/2019 16:10,5.77,38.9,63.59,90,63,0.67,moderate rain,4.19,0
403,Guarapari,BR,11/9/2019 16:10,-20.67,-40.5,87.8,58,85,17.22,overcast clouds,0,0
404,Dongning,CN,11/9/2019 16:10,44.06,131.12,25.52,44,0,1.52,clear sky,0,0
405,Zhigansk,RU,11/9/2019 16:10,66.77,123.37,5.34,70,100,18.45,overcast clouds,0,0
406,Teahupoo,PF,11/9/2019 16:10,-17.83,-149.27,78.8,74,82,1.12,light rain,1.25,0
407,Naters,CH,11/9/2019 16:10,46.32,7.99,46.99,80,75,5.82,broken clouds,0,0
408,Kapit,MY,11/9/2019 16:10,2.02,112.94,71.42,98,95,0.94,overcast clouds,0,0
409,Umred,IN,11/9/2019 16:10,20.85,79.32,73.4,73,20,6.82,haze,0,0
410,Ushtobe,KZ,11/9/2019 16:10,45.25,77.98,43.66,53,87,3.13,overcast clouds,0,0
411,Ponta Delgada,PT,11/9/2019 16:10,37.73,-25.67,68,72,40,3.36,scattered clouds,0,0
412,Fort Nelson,CA,11/9/2019 16:10,58.81,-122.69,6.8,77,75,3.36,broken clouds,0,0
413,Qinhuangdao,CN,11/9/2019 16:10,39.94,119.59,49.37,87,100,0.31,overcast clouds,0,0
414,Hervey Bay,AU,11/9/2019 16:10,-25.3,152.85,64.4,20,0,8.05,clear sky,0,0
415,Kasongo,CD,11/9/2019 16:10,-4.43,26.67,82.9,75,4,3.4,light rain,0.5,0
416,Callaguip,PH,11/9/2019 16:10,18.07,120.49,77,78,20,10.29,thunderstorm,0,0
417,Vinh,VN,11/9/2019 16:11,18.67,105.69,65.16,89,100,2.3,overcast clouds,0,0
418,Russell,US,11/9/2019 16:11,38.9,-98.86,61,52,1,6.93,clear sky,0,0
419,Sarh,TD,11/9/2019 16:11,9.14,18.39,94.55,24,70,4.09,broken clouds,0,0
420,Tema,GH,11/9/2019 16:11,5.66,-0.01,87.8,66,20,13.87,thunderstorm,0,0
421,College,US,11/9/2019 16:11,64.86,-147.8,19.4,83,1,4.7,clear sky,0,0
422,Jiazi,CN,11/9/2019 16:11,19.61,110.49,71.6,73,25,6.71,scattered clouds,0,0
423,Severo-Kurilsk,RU,11/9/2019 16:11,50.68,156.12,28.11,94,66,10.6,light snow,0,0.56
424,Waingapu,ID,11/9/2019 16:11,-9.65,120.26,82.78,78,35,8.25,scattered clouds,0,0
425,Inirida,CO,11/9/2019 16:11,3.87,-67.92,83.21,88,54,1.21,moderate rain,4.69,0
426,Cedar City,US,11/9/2019 16:11,37.68,-113.06,37.4,32,1,3.49,haze,0,0
427,Ust-Tsilma,RU,11/9/2019 16:11,65.44,52.15,6.82,95,19,1.92,few clouds,0,0
428,Mulege,MX,11/9/2019 16:11,26.88,-111.98,77.4,47,25,2.62,scattered clouds,0,0
429,Sokur,RU,11/9/2019 16:11,55.21,83.32,15.8,78,90,6.71,light snow,0,0
430,Whitehorse,CA,11/9/2019 16:11,60.72,-135.06,10.99,78,75,4.7,broken clouds,0,0
431,Soreang,ID,11/9/2019 16:11,-7.03,107.52,72.3,74,43,0.78,scattered clouds,0,0
432,Eldoret,KE,11/9/2019 16:11,0.52,35.27,68,72,75,4.7,broken clouds,0,0
433,Viedma,AR,11/9/2019 16:11,-40.81,-62.99,70.2,17,1,9.73,clear sky,0,0
434,Balabac,PH,11/9/2019 16:11,7.99,117.06,80.85,78,22,17.22,few clouds,0,0
435,Tingloy,PH,11/9/2019 16:11,13.66,120.87,78.01,93,39,6.02,light rain,0.25,0
436,Gornyy,RU,11/9/2019 16:11,51.76,48.54,35.06,71,100,8.81,overcast clouds,0,0
437,Soyo,AO,11/9/2019 16:11,-6.13,12.37,86,79,40,6.93,scattered clouds,0,0
438,Khromtau,KZ,11/9/2019 16:11,50.26,58.44,27.91,80,59,17.31,broken clouds,0,0
439,Arima,TT,11/9/2019 16:11,10.64,-61.28,88,70,40,6.93,shower rain,0,0
440,Mahad,IN,11/9/2019 16:11,18.08,73.42,69.33,84,0,2.01,clear sky,0,0
441,Kralendijk,BQ,11/9/2019 16:11,12.15,-68.27,87.8,66,40,17.22,scattered clouds,0,0
442,Flinders,AU,11/9/2019 16:11,-34.58,150.85,60.01,38,67,17.22,broken clouds,0,0
443,Dzaoudzi,YT,11/9/2019 16:11,-12.79,45.27,84.2,74,100,8.05,overcast clouds,0,0
444,Jumla,NP,11/9/2019 16:11,29.28,82.18,39.63,88,0,4.21,light rain,0.13,0
445,Porto Novo,BR,11/9/2019 16:11,-23.68,-45.44,77,69,75,4.7,broken clouds,0,0
446,Karratha,AU,11/9/2019 16:11,-20.74,116.85,80.58,64,17,19.1,few clouds,0,0
447,Provideniya,RU,11/9/2019 16:11,64.42,-173.23,32.67,96,100,3.11,light rain,0.56,0
448,Bad Sachsa,DE,11/9/2019 16:11,51.6,10.55,46,100,53,6.13,light rain,0.13,0
449,Pichayevo,RU,11/9/2019 16:11,51.79,41.22,39.43,72,26,11.72,scattered clouds,0,0
450,Pitimbu,BR,11/9/2019 16:11,-7.47,-34.81,86,58,75,16.11,broken clouds,0,0
451,Champerico,MX,11/9/2019 16:11,16.38,-93.6,80.6,65,40,2.24,scattered clouds,0,0
452,La Rioja,AR,11/9/2019 16:11,-29.41,-66.86,72.77,52,0,7.87,clear sky,0,0
453,Hearst,CA,11/9/2019 16:08,49.69,-83.67,21.69,91,100,4.03,light snow,0,1.19
454,San Pedro Masahuat,SV,11/9/2019 16:11,13.54,-89.04,91.4,46,2,11.41,clear sky,0,0
455,Sept-Iles,CA,11/9/2019 16:11,50.2,-66.38,25,45,75,12.75,broken clouds,0,0
456,Vila Franca Do Campo,PT,11/9/2019 16:11,37.72,-25.43,68,72,40,3.36,scattered clouds,0,0
457,Nova Olimpia,BR,11/9/2019 16:11,-14.8,-57.29,80.89,69,98,3.02,overcast clouds,0,0
458,Sobolevo,RU,11/9/2019 16:11,54.43,31.9,45.36,92,100,15.77,overcast clouds,0,0
459,Inuvik,CA,11/9/2019 16:11,68.36,-133.71,3.2,77,20,13.87,few clouds,0,0
460,Aktau,KZ,11/9/2019 16:11,43.65,51.16,46.4,65,0,4.47,clear sky,0,0
461,Kinshasa,CD,11/9/2019 16:11,-4.32,15.31,84.2,70,20,4.7,few clouds,0,0
462,Payo,ID,11/9/2019 16:11,-3.75,103.64,72.01,69,32,2.86,scattered clouds,0,0
463,Shakawe,BW,11/9/2019 16:11,-18.36,21.84,95.23,19,100,7.43,overcast clouds,0,0
464,Iracoubo,GF,11/9/2019 16:11,5.48,-53.21,82.83,79,17,13.53,few clouds,0,0
465,Mehamn,NO,11/9/2019 16:11,71.03,27.85,17.01,80,0,6.04,clear sky,0,0
466,Derzhavinsk,KZ,11/9/2019 16:11,51.1,66.31,33.35,98,100,12.28,light snow,0,1.19
467,Muros,ES,11/9/2019 16:11,42.77,-9.06,61,87,75,8.05,broken clouds,0,0
468,Muli,CN,11/9/2019 16:11,28.08,109.56,58.24,54,100,2.68,overcast clouds,0,0
469,Benoy,RU,11/9/2019 16:11,43.06,46.02,44.6,93,20,1.48,mist,0,0
470,Amapa,HN,11/9/2019 16:11,15.09,-87.97,78.01,88,75,5.82,broken clouds,0,0
471,Sapa,PH,11/9/2019 16:11,14.32,120.76,82.4,83,75,3.36,broken clouds,0,0
472,Nassau,AT,11/9/2019 16:11,46.81,15.34,51.8,75,75,4.7,broken clouds,0,0
473,Quatre Cocos,MU,11/9/2019 16:11,-20.21,57.76,75.2,73,75,6.93,shower rain,0,0
474,Aranos,NA,11/9/2019 16:11,-24.14,19.11,95.63,9,0,7.56,clear sky,0,0
475,Oussouye,SN,11/9/2019 16:11,12.49,-16.54,95,36,10,4.7,clear sky,0,0
476,Sao Gabriel Da Cachoeira,BR,11/9/2019 16:06,-0.13,-67.09,87.8,58,62,4.7,moderate rain,4.75,0
477,Borovoy,RU,11/9/2019 16:11,63.23,52.89,8.91,94,0,3.67,clear sky,0,0
478,Mocuba,MZ,11/9/2019 16:11,-16.84,36.99,87.46,49,49,11.72,scattered clouds,0,0
479,Belmonte,PT,11/9/2019 16:11,40.36,-7.35,55,94,100,7.56,light rain,1.69,0
480,Hualmay,PE,11/9/2019 16:11,-11.1,-77.61,71.53,60,56,9.64,broken clouds,0,0
481,Grand-Lahou,CI,11/9/2019 16:11,5.24,-5,82.98,71,0,8.37,clear sky,0,0
482,Kothapet,IN,11/9/2019 16:11,17.37,78.55,77,83,0,7.16,haze,0,0
483,Kapustin Yar,RU,11/9/2019 16:11,48.58,45.77,49.86,73,8,12.41,clear sky,0,0
484,Walvis Bay,NA,11/9/2019 16:11,-22.95,14.51,71.6,53,0,19.46,clear sky,0,0
485,Isfana,KG,11/9/2019 16:11,39.84,69.53,46.4,61,0,6.71,mist,0,0
486,Gat,SN,11/9/2019 16:11,14.69,-16.54,102.2,45,51,16.11,broken clouds,0,0
487,Porto Belo,BR,11/9/2019 16:11,-27.15,-48.54,78.01,83,75,9.17,shower rain,0,0
488,Yulara,AU,11/9/2019 16:11,-25.24,130.99,69.8,19,0,10.29,clear sky,0,0
489,Lannion,FR,11/9/2019 16:11,48.73,-3.46,50,71,67,23.04,light rain,1,0
490,Tautira,PF,11/9/2019 16:11,-17.73,-149.15,78.8,74,100,1.12,light rain,2.63,0
491,Cayenne,GF,11/9/2019 16:11,4.94,-52.33,89.6,59,20,14.99,few clouds,0,0
492,Visby,SE,11/9/2019 16:11,57.64,18.3,46,93,90,3.36,fog,0,0
493,Mmathubudukwane,BW,11/9/2019 16:11,-24.61,26.43,87.8,31,40,14.99,scattered clouds,0,0
494,Salalah,OM,11/9/2019 16:07,17.01,54.1,82.4,69,0,4.7,clear sky,0,0
495,Sterling,US,11/9/2019 16:06,39,-77.4,42.01,44,20,5.82,few clouds,0,0
496,Kenora,CA,11/9/2019 16:11,49.76,-94.48,26.6,79,100,11.41,overcast clouds,0,0
497,Shiyan,CN,11/9/2019 16:11,32.65,110.78,55.99,71,96,5.82,light rain,0.19,0
498,Lyubytino,RU,11/9/2019 16:11,58.81,33.39,37.65,96,100,10.47,moderate rain,5.5,0
499,Pochutla,MX,11/9/2019 16:11,15.74,-96.47,87.01,62,20,9.17,few clouds,0,0
500,Hof,DE,11/9/2019 16:11,50.32,11.92,43,93,40,5.82,light rain,0,0
501,Gamba,CN,11/9/2019 16:11,28.28,88.52,28.83,55,100,3.87,overcast clouds,0,0
502,Sangar,RU,11/9/2019 16:11,63.92,127.47,-8.16,77,0,12.73,clear sky,0,0
503,Effingham,US,11/9/2019 16:09,39.12,-88.54,42.01,35,1,8.05,clear sky,0,0
504,Quesnel,CA,11/9/2019 16:11,52.98,-122.49,42.8,87,90,5.82,light rain,0,0
505,Ostrovnoy,RU,11/9/2019 16:11,68.05,39.51,10.4,95,89,5.26,overcast clouds,0,0
506,Dukat,AL,11/9/2019 16:11,40.25,19.57,63,90,100,5.01,moderate rain,4.13,0
507,Kemptville,CA,11/9/2019 16:11,45.02,-75.64,33.01,80,20,9.17,few clouds,0,0
508,Peniche,PT,11/9/2019 16:11,39.36,-9.38,62.6,93,75,12.75,light intensity drizzle rain,0,0
509,Kununurra,AU,11/9/2019 16:11,-15.77,128.74,80.6,65,79,4.7,broken clouds,0,0
510,Coahuayana,MX,11/9/2019 16:11,18.62,-100.35,75.99,73,0,1.19,clear sky,0,0
511,Sishui,CN,11/9/2019 16:11,35.66,117.27,57.6,57,100,13.69,overcast clouds,0,0
512,Zonguldak,TR,11/9/2019 16:11,41.25,31.83,57.72,51,0,1.68,clear sky,0,0
513,Minot,US,11/9/2019 16:08,48.23,-101.3,37,100,90,4.7,light rain,0,0
514,Halifax,CA,11/9/2019 16:09,44.65,-63.58,35.01,74,75,13.87,broken clouds,0,0
515,Dikson,RU,11/9/2019 16:09,73.51,80.55,-1.65,98,61,5.17,broken clouds,0,0
516,Pacific Grove,US,11/9/2019 16:09,36.62,-121.92,51.01,93,90,13.15,fog,0,0
517,Laguna,BZ,11/9/2019 16:09,16.17,-88.94,82.4,74,2,6.93,light rain,0.13,0
518,Hofn,IS,11/9/2019 16:09,64.25,-15.21,45.79,74,100,24.7,light rain,0.63,0
519,Rikitea,PF,11/9/2019 16:09,-23.12,-134.97,73.24,76,100,6.69,light rain,0.44,0
520,Mar Del Plata,AR,11/9/2019 16:09,-46.43,-67.52,50.43,46,0,10.65,clear sky,0,0
521,Adrar,DZ,11/9/2019 16:09,27.87,-0.29,75.2,19,0,20.8,clear sky,0,0
522,Mangrol,IN,11/9/2019 16:09,25.33,76.51,75.76,45,0,4.38,clear sky,0,0
523,Upernavik,GL,11/9/2019 16:09,72.79,-56.15,10.58,75,70,10.69,broken clouds,0,0
524,Honiara,SB,11/9/2019 16:09,-9.43,159.96,75.2,94,40,3.36,scattered clouds,0,0
